file_path,machine_type,machine_id,condition,if_score,ae_score,if_is_anomaly,ae_is_anomaly,combined_label
data\raw\mimii\pump\id_04\normal\00000040.wav,pump,id_04,normal,0.40197164482939507,0.10092715099346139,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000041.wav,pump,id_04,normal,0.40516887096448223,0.08396300955480247,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000042.wav,pump,id_04,normal,0.42121534481408024,0.12495606869623598,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000043.wav,pump,id_04,normal,0.46963739197851023,0.09925335229774519,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000044.wav,pump,id_04,normal,0.39263733897911696,0.13061579489905306,False,True,anomaly
data\raw\mimii\pump\id_04\normal\00000045.wav,pump,id_04,normal,0.4093545199431816,0.07536149079870057,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000046.wav,pump,id_04,normal,0.42518691144822923,0.07510580423000547,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000047.wav,pump,id_04,normal,0.4098500711930914,0.055960837106116455,True,False,anomaly
data\raw\mimii\pump\id_04\normal\00000048.wav,pump,id_04,normal,0.4275179928016164,0.05861677247870356,True,False,anomaly
data\raw\mimii\pump\id_04\normal\00000049.wav,pump,id_04,normal,0.44421151789856633,0.07511979194472677,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000050.wav,pump,id_04,normal,0.40919017133875246,0.0689489846899286,True,False,anomaly
data\raw\mimii\pump\id_04\normal\00000051.wav,pump,id_04,normal,0.40982856375119847,0.10810513243104942,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000052.wav,pump,id_04,normal,0.4145862566629736,0.16331887511982,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000053.wav,pump,id_04,normal,0.47000198850765096,0.11488798955042895,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000054.wav,pump,id_04,normal,0.42714671350848094,0.10308929551729172,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000055.wav,pump,id_04,normal,0.4550446833115125,0.17324605495174042,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000056.wav,pump,id_04,normal,0.41081129167887487,0.06301937359156927,True,False,anomaly
data\raw\mimii\pump\id_04\normal\00000057.wav,pump,id_04,normal,0.46837257848258923,0.15268696893763287,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000058.wav,pump,id_04,normal,0.4521160228090444,0.18105043214086872,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000059.wav,pump,id_04,normal,0.3990447538655513,0.06268519821156988,True,False,anomaly
data\raw\mimii\pump\id_04\normal\00000060.wav,pump,id_04,normal,0.43489144636780824,0.3684312033787523,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000061.wav,pump,id_04,normal,0.4117513743569954,0.10739453240265788,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000062.wav,pump,id_04,normal,0.43309507920240714,0.16155297322378784,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000063.wav,pump,id_04,normal,0.4057884824587747,0.11917127008127176,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000064.wav,pump,id_04,normal,0.5531950077437755,0.8133647198866507,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000065.wav,pump,id_04,normal,0.40065003821109785,0.09113953869832943,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000066.wav,pump,id_04,normal,0.3983222398483705,0.0766070069840014,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000067.wav,pump,id_04,normal,0.45980804326521135,0.2057117844931214,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000068.wav,pump,id_04,normal,0.3915142238582719,0.05339700457025342,False,False,normal
data\raw\mimii\pump\id_04\normal\00000069.wav,pump,id_04,normal,0.4087649435864697,0.09546105770523532,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000070.wav,pump,id_04,normal,0.4511038877787495,0.12474693801292235,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000071.wav,pump,id_04,normal,0.43661867424698203,0.14299623070600348,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000072.wav,pump,id_04,normal,0.47058016436556654,0.14030730694160565,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000073.wav,pump,id_04,normal,0.40088603903936165,0.06199267495135725,True,False,anomaly
data\raw\mimii\pump\id_04\normal\00000074.wav,pump,id_04,normal,0.44079903151187816,0.18553404130601392,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000075.wav,pump,id_04,normal,0.4731737360660692,0.2471098531403323,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000076.wav,pump,id_04,normal,0.40059303408890096,0.07023277959431468,True,False,anomaly
data\raw\mimii\pump\id_04\normal\00000077.wav,pump,id_04,normal,0.41220002605819106,0.07556661176338944,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000078.wav,pump,id_04,normal,0.3955791791370828,0.07829788515215017,False,True,anomaly
data\raw\mimii\pump\id_04\normal\00000079.wav,pump,id_04,normal,0.47601573241402484,0.1126673813572905,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000080.wav,pump,id_04,normal,0.39299115827356323,0.07277072162325733,False,False,normal
data\raw\mimii\pump\id_04\normal\00000081.wav,pump,id_04,normal,0.39207935126653287,0.0795543399107574,False,True,anomaly
data\raw\mimii\pump\id_04\normal\00000082.wav,pump,id_04,normal,0.4546398667335936,0.15082770014881064,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000083.wav,pump,id_04,normal,0.428486105019567,0.09260592792735323,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000084.wav,pump,id_04,normal,0.40212967228209445,0.09416082968553856,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000085.wav,pump,id_04,normal,0.42794847233442584,0.28088307830790527,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000086.wav,pump,id_04,normal,0.44939933946285565,0.13304206888736048,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000087.wav,pump,id_04,normal,0.39685084157039635,0.07667224614090044,False,True,anomaly
data\raw\mimii\pump\id_04\normal\00000088.wav,pump,id_04,normal,0.4119132560199352,0.15028214500756829,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000089.wav,pump,id_04,normal,0.3974701365673779,0.048263761769883486,False,False,normal
data\raw\mimii\pump\id_04\normal\00000090.wav,pump,id_04,normal,0.452708921858993,0.09033165611252224,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000091.wav,pump,id_04,normal,0.45136579910328134,0.34246110016099923,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000092.wav,pump,id_04,normal,0.3947728013891627,0.060049983447665,False,False,normal
data\raw\mimii\pump\id_04\normal\00000093.wav,pump,id_04,normal,0.39388494906165267,0.07390349724921534,False,False,normal
data\raw\mimii\pump\id_04\normal\00000094.wav,pump,id_04,normal,0.41201992568962326,0.11164915024705617,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000095.wav,pump,id_04,normal,0.4493954437633107,0.11331098396492235,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000096.wav,pump,id_04,normal,0.3913468854035713,0.05931025507858754,False,False,normal
data\raw\mimii\pump\id_04\normal\00000097.wav,pump,id_04,normal,0.40612065356277344,0.18227026122467005,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000098.wav,pump,id_04,normal,0.40518418993601224,0.12614551702285895,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000099.wav,pump,id_04,normal,0.4049988394837583,0.07106464205772099,True,False,anomaly
data\raw\mimii\pump\id_04\normal\00000100.wav,pump,id_04,normal,0.4337721723534627,0.09605554242456547,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000101.wav,pump,id_04,normal,0.45127448070293746,0.09952005789573902,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000102.wav,pump,id_04,normal,0.40239293064042786,0.09423894802304067,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000103.wav,pump,id_04,normal,0.4430388824012044,0.15427926614631313,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000104.wav,pump,id_04,normal,0.4000636524366148,0.055582404568092526,True,False,anomaly
data\raw\mimii\pump\id_04\normal\00000105.wav,pump,id_04,normal,0.47688405020991387,0.10908718357746032,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000106.wav,pump,id_04,normal,0.3962089553140169,0.05463736832903112,False,False,normal
data\raw\mimii\pump\id_04\normal\00000107.wav,pump,id_04,normal,0.4593397194826286,0.07343874918341238,True,False,anomaly
data\raw\mimii\pump\id_04\normal\00000108.wav,pump,id_04,normal,0.448523273760731,0.08824501376043986,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000109.wav,pump,id_04,normal,0.4417258548258589,0.11044839427854432,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000110.wav,pump,id_04,normal,0.39570504141237617,0.09313845226156299,False,True,anomaly
data\raw\mimii\pump\id_04\normal\00000111.wav,pump,id_04,normal,0.4003778527469533,0.05870703014927977,True,False,anomaly
